3.391862663589424731e-02,-1.532814999047511784e-02,-3.245941437205701607e-02,3.293801369558976844e-02,2.501324291489722546e-02,2.282153670965457459e-02,2.333037600219982702e-02,2.365388791871088706e-02,2.356020355545548894e-02,4.941960417860118832e-02,4.130657712268932108e-02,3.757036902351604951e-02,3.606798265614263171e-02,3.543517591305339609e-02,3.444081409177150027e-02
4.719452800814888382e-02,-1.561328302012021316e-02,-5.044272301439971240e-02,3.285648405926227394e-02,2.475956748584500627e-02,2.222681916377446110e-02,2.271281538090682769e-02,2.306716257764221054e-02,2.277588257710217931e-02,4.951283814787524329e-02,4.082489078313347036e-02,3.685401395693944232e-02,3.538011655263613442e-02,3.464937173853072788e-02,3.391380334120214918e-02
5.398549419063681382e-02,6.419514671705321002e-03,-3.957791924041292875e-02,3.273607156711721283e-02,2.376300032810730115e-02,2.047004975228793391e-02,2.108676123748920786e-02,2.142272524764395406e-02,2.113277382515237404e-02,5.003801043965946937e-02,3.979244976009699980e-02,3.489075574895271481e-02,3.332405433737919975e-02,3.248386956477124221e-02,3.049935818526985920e-02
6.707511187785439311e-02,2.150619266379879754e-02,-1.737665820555201607e-02,3.268779420810887654e-02,2.244609888738802878e-02,1.875914699261888724e-02,1.922814013546909548e-02,1.944306468039911848e-02,1.908785383869186780e-02,4.909969523947256553e-02,3.889017249093359996e-02,3.372516790285264021e-02,3.175084310445264874e-02,3.068627110168408931e-02,2.860971899488173528e-02
5.821537397743335729e-02,3.948871592485213300e-03,-2.193135951381177534e-02,3.285564555320222291e-02,2.211506251352768002e-02,1.847276222534050688e-02,1.916121157637870609e-02,1.957210609205240620e-02,1.940807625234423905e-02,4.894834044201838014e-02,3.805853495970398098e-02,3.383332783857558729e-02,3.228627414685272812e-02,3.121885079929779400e-02,2.854935410575199992e-02
7.270572924629162270e-02,-2.541363959843445305e-02,-7.189383556665121522e-02,3.253145731770487603e-02,2.126694302547761650e-02,1.810877832308564750e-02,1.865814946783155015e-02,1.891926207527253045e-02,1.839799734177492360e-02,4.787067668212317134e-02,3.599363807660662523e-02,3.194413357705187112e-02,3.079972818604687773e-02,2.986511684788977286e-02,2.734153384742357001e-02
9.534674913023380438e-02,-2.260693474029744701e-02,-7.605024081520829482e-02,3.244998000948558919e-02,2.169127067095185865e-02,1.909292607427281671e-02,1.992166984889237255e-02,2.033072945545158494e-02,2.003234670968537592e-02,4.848998321599394534e-02,3.614010616204878235e-02,3.254923411989486121e-02,3.185278043463948827e-02,3.124681987427800275e-02,2.821515306227478578e-02
1.096382040890505338e-01,-1.924662463142286922e-02,-7.504642670174398178e-02,3.218099291642341486e-02,2.172251159172450610e-02,1.878129978347415838e-02,1.948757643398668291e-02,1.991968550273672672e-02,1.970435518196781213e-02,4.899228088035079837e-02,3.601883134406493048e-02,3.164452843506745938e-02,3.098019665622366373e-02,3.049456442880391430e-02,2.668544099032739078e-02
1.104713862781496886e-01,-6.413724943464736011e-03,-7.630018930489933238e-02,3.253671797171563129e-02,2.175136858955309740e-02,1.890247970498012617e-02,1.974909212723496843e-02,2.037733627291443694e-02,2.024686752736522960e-02,4.864177831103688038e-02,3.609895610448736469e-02,3.244583840070920655e-02,3.209005182470602013e-02,3.139593858745867022e-02,2.585566418357618940e-02
1.123576539539404701e-01,-1.589465698057226581e-02,-6.001860336952731523e-02,3.307051569799434459e-02,2.229578896635225210e-02,1.902015844625927488e-02,1.967571450595514970e-02,2.033950267961496042e-02,2.015957067107231396e-02,4.920383009196932500e-02,3.633634660667117711e-02,3.276345071819718180e-02,3.215722976053565774e-02,3.132137064398278492e-02,2.454849831624895604e-02
1.041892393878960377e-01,-3.182168153109536657e-02,-6.288705318319930127e-02,3.344701957765765926e-02,2.308572443310210123e-02,2.040522882583846107e-02,2.114594900243383854e-02,2.178949623445636946e-02,2.165407267922798279e-02,5.004427185496804903e-02,3.641835698689242784e-02,3.291871783329632789e-02,3.262574866410349744e-02,3.198688595254372408e-02,2.551389408122636121e-02
1.050658433183929985e-01,-3.708691409251743676e-02,-6.593906633481107227e-02,3.381440354250553337e-02,2.335350579398680695e-02,2.122806696073246610e-02,2.218477409549029361e-02,2.292195867468231618e-02,2.292864173585414111e-02,5.025604718716990271e-02,3.644472922095549211e-02,3.343991136516320101e-02,3.324523418175552580e-02,3.258635286085738436e-02,2.630302870371519983e-02
9.250404425356317795e-02,-1.020857704100986557e-02,-1.870193840947226294e-02,3.323698112541047245e-02,2.290704593098160519e-02,2.125081301376203699e-02,2.229459318787650399e-02,2.304373339897560977e-02,2.314450034391438843e-02,4.986417621528818622e-02,3.663398846377378948e-02,3.383170397786132433e-02,3.369939647169800656e-02,3.297153719175026365e-02,2.583197353202802693e-02
7.850822511362981482e-02,-2.898732232442902471e-02,-3.003887900572276351e-02,3.335067646062051666e-02,2.336286306588723771e-02,2.137053066859117417e-02,2.215024561484175286e-02,2.264374963033458435e-02,2.244356754658939634e-02,5.029547621862012069e-02,3.639548915051360467e-02,3.266915098597610034e-02,3.215995913429654796e-02,3.118252299947992662e-02,2.331216102413126434e-02
